36128, 1
36196, 0
36216, 1
87388, 0
87536, 1
87692, 1
87984, 1
87536, 1
87692, 1
88160, 1
87536, 1
87692, 1
87944, 1
87536, 1
87692, 1
87536, 1
87536, 1
87792, 1
87692, 1
87692, 1
88224, 1
87536, 1
87692, 1
87692, 1
87536, 1
87692, 1
88192, 1
87536, 1
87692, 1
87692, 1
87536, 1
87692, 1
87692, 1
87536, 1
87692, 1
87692, 1
87536, 1
87692, 1
87692, 1
87692, 1
87692, 1
87536, 1
87536, 1
87536, 1
88128, 1
87536, 1
88128, 1
88128, 1
87536, 1
87536, 1
88092, 1
87536, 1
88092, 1
88092, 1
87536, 1
87536, 1
88056, 1
87536, 1
88056, 1
88056, 1
87536, 1
88020, 1
87536, 1
88020, 1
88020, 1
88020, 1
88020, 1
87536, 1
87536, 1
87536, 1
87536, 1
87912, 1
87536, 1
87912, 1
87912, 1
87536, 1
87692, 1
87536, 1
87692, 1
87536, 1
87692, 1
87536, 1
87692, 0
87692, 1
87692, 1
87692, 1
87536, 1
87536, 1
87536, 1
87792, 1
36216, 1
36228, 1
36244, 1
208100, 1
90176, 1
90204, 1
90224, 1
90264, 1
90292, 1
36228, 1
36264, 1
90284, 1
36244, 1
90300, 1
90284, 1
90292, 1
36228, 1
36264, 1
90300, 1
36244, 1
90204, 1
90224, 1
90284, 1
90292, 1
90204, 1
90224, 1
90284, 1
90300, 1
90264, 1
90284, 1
90292, 1
90300, 1
90292, 1
90308, 1
90300, 1
90308, 0
90308, 1
90308, 1
90300, 1
90344, 1
90300, 1
36228, 1
36244, 1
36264, 1
36968, 1
36988, 1
37012, 1
37052, 1
37040, 1
37052, 1
37040, 1
37052, 1
37040, 1
37052, 1
37040, 1
37052, 1
37052, 1
37040, 1
37456, 1
408672, 0
408676, 1
408684, 1
408692, 1
81932, 1
81948, 1
81960, 1
81956, 1
82008, 1
81968, 1
214280, 1
214296, 1
214304, 1
82008, 1
81988, 1
81960, 1
214280, 1
214304, 1
81956, 1
82020, 1
81968, 1
82008, 1
81956, 1
81960, 1
214296, 1
81968, 1
214280, 1
214304, 1
214296, 1
214280, 1
214296, 1
214304, 1
214332, 1
81988, 1
81988, 1
81988, 1
79272, 1
79280, 1
79288, 1
79300, 1
79328, 1
79440, 1
37216, 1
37216, 1
37312, 1
408672, 0
408676, 1
408684, 1
408692, 1
37380, 1
79272, 1
79280, 1
79288, 1
79300, 1
79504, 1
79508, 1
79516, 1
79616, 1
79640, 1
79656, 1
79440, 1
36320, 1
36360, 1
90452, 1
90464, 1
109380, 1
90080, 1
88288, 1
82068, 1
77152, 1
77200, 1
77200, 0
77200, 1
77200, 1
111992, 0
77152, 1
77200, 1
112008, 0
112020, 1
112032, 1
112056, 1
112120, 1
112240, 1
77152, 1
77200, 1
77200, 1
111992, 1
77200, 1
111992, 1
77200, 0
111992, 0
112008, 0
112020, 1
112120, 1
112240, 1
227892, 1
68424, 1
68448, 1
66008, 0
68424, 1
82068, 1
85652, 0
85672, 1
85688, 1
85684, 1
4294905808, 0
66164, 1
85672, 0
85684, 0
85688, 1
85740, 1
66164, 0
66176, 1
66188, 1
66208, 1
66236, 1
66220, 1
66236, 1
66252, 1
68424, 0
68448, 1
68468, 1
68488, 0
4294905808, 1
68488, 1
68504, 1
68524, 1
58572, 1
58616, 1
58640, 1
58664, 1
58708, 1
58736, 1
58744, 1
58760, 1
54516, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 1
54860, 0
54904, 1
59068, 1
59596, 1
59668, 1
59684, 1
59696, 1
59684, 1
59696, 1
59684, 1
59696, 1
59684, 1
59684, 1
59684, 1
59696, 1
59696, 1
59796, 1
59808, 1
59816, 1
60560, 1
60584, 1
60664, 1
60804, 1
60816, 1
60844, 1
61976, 1
62000, 1
62016, 1
77128, 1
81932, 0
214280, 1
214304, 1
214296, 1
81948, 1
81960, 1
81956, 1
81968, 1
214296, 0
214280, 0
214280, 1
214304, 0
214296, 1
214304, 1
81988, 1
77128, 1
62000, 1
62016, 1
62092, 1
62208, 1
62220, 1
62580, 1
62592, 1
62300, 1
62324, 1
81932, 0
81948, 1
81960, 1
81956, 1
81968, 1
214296, 1
214280, 1
214280, 1
214304, 1
214296, 1
214304, 1
81988, 1
77128, 1
62324, 1
62340, 1
62408, 1
60980, 1
61040, 1
61056, 1
60804, 1
58700, 1
62408, 1
60980, 1
68524, 1
68552, 1
68572, 1
68592, 1
68636, 1
68584, 1
68604, 1
4294905808, 1
68572, 1
68584, 1
68592, 1
68604, 1
68636, 1
68644, 1
60876, 1
60892, 1
68644, 1
59864, 1
59596, 1
59068, 1
227892, 1
227940, 1
68424, 0
68448, 1
68468, 1
4294905808, 1
227940, 1
68488, 1
68504, 1
58572, 1
58616, 1
58736, 1
58760, 1
58708, 1
58744, 1
58616, 1
58708, 1
58744, 1
58736, 1
58760, 1
58868, 1
58960, 1
59068, 1
59596, 1
59668, 1
59924, 1
59936, 1
59956, 1
59668, 1
59684, 0
59808, 1
59796, 1
59684, 1
59696, 1
59684, 0
59684, 0
59696, 0
59696, 0
59796, 1
59808, 1
60664, 1
60816, 1
60560, 1
60804, 1
60784, 1
58700, 1
68524, 1
68552, 1
4294905808, 1
68524, 1
68572, 1
68552, 1
68584, 1
68592, 1
68604, 1
68636, 1
68644, 1
68448, 1
4294905808, 1
68468, 1
227940, 1
228016, 1
228032, 1
228044, 1
228104, 1
228016, 1
228032, 1
228044, 1
228104, 1
228156, 1
228188, 1
227892, 1
68424, 1
77152, 1
77200, 1
111992, 1
77200, 1
111992, 1
77200, 0
111992, 0
112008, 0
112020, 1
112120, 1
112240, 1
77152, 1
77200, 1
111992, 1
77200, 1
111992, 1
77200, 0
111992, 0
112008, 0
77152, 1
112020, 1
112120, 1
112240, 1
77152, 1
77200, 1
77200, 1
111992, 1
77200, 1
111992, 1
112008, 1
77200, 0
111992, 0
112008, 0
112020, 1
112120, 1
112240, 1
77152, 1
77200, 1
77200, 1
111992, 1
77200, 1
111992, 1
77200, 1
111992, 1
77200, 0
111992, 0
112008, 0
112020, 1
112120, 1
112240, 1
88496, 1
88508, 1
88544, 1
88620, 1
88648, 1
77152, 1
77200, 1
111992, 1
88648, 1
77200, 1
111992, 1
88648, 1
77200, 1
111992, 1
88648, 1
77200, 1
111992, 1
88648, 1
77200, 0
77200, 1
77200, 1
111992, 0
88648, 1
88700, 0
88688, 0
112008, 0
88648, 0
112020, 1
112120, 1
112240, 1
88648, 1
88768, 1
77152, 1
88796, 1
88812, 1
88836, 1
88868, 1
88876, 1
88812, 1
88796, 1
88852, 1
88868, 1
88852, 1
88868, 1
88852, 1
88868, 1
88852, 1
88868, 1
88852, 1
88868, 0
88868, 1
88868, 1
88852, 1
88852, 1
88876, 1
88796, 1
88836, 1
88876, 1
88812, 1
88584, 1
88868, 1
84696, 0
88584, 1
84708, 0
183212, 1
183244, 1
181696, 1
181708, 1
181724, 1
181740, 1
181748, 1
181760, 1
181788, 1
181800, 1
181740, 1
181760, 1
181748, 1
181740, 1
181748, 1
181760, 1
181740, 1
181748, 1
183244, 1
183252, 1
84752, 1
181696, 1
181708, 1
181724, 1
181760, 0
181740, 1
181696, 1
183244, 1
181920, 1
181936, 1
181696, 0
181788, 1
181808, 1
181828, 1
181848, 1
183244, 0
181800, 1
181840, 1
181708, 0
181820, 1
181920, 0
181920, 1
181936, 1
181788, 1
181808, 0
181828, 0
181848, 0
181800, 0
181840, 0
181820, 0
183244, 0
181696, 1
181724, 1
181708, 1
183252, 1
84752, 1
185716, 0
36360, 1
36392, 1
39372, 1
38880, 1
38900, 1
4294905808, 1
39372, 1
38900, 1
38912, 1
38936, 1
38948, 1
38968, 1
39032, 1
39224, 1
39188, 1
39188, 1
39128, 1
39148, 1
39168, 1
36392, 1
39160, 1
39176, 1
4294905808, 1
36392, 1
39148, 1
36400, 1
39160, 1
39168, 1
39176, 1
77152, 1
39372, 1
39404, 1
39404, 1
84696, 1
36392, 1
36400, 1
37744, 1
37780, 1
33052, 1
35832, 1
33052, 1
37804, 0
37780, 1
33052, 1
35832, 1
37804, 1
35924, 1
35952, 1
37844, 1
37840, 1
37780, 1
35952, 1
37840, 1
37844, 1
37780, 1
33052, 1
35832, 1
109460, 1
109480, 1
109532, 1
109568, 1
109568, 1
36432, 1
36432, 1
36024, 1
120648, 1
120656, 1
120688, 1
120668, 1
120696, 1
120688, 1
120668, 1
120696, 1
81044, 1
81056, 1
81072, 1
81136, 1
81148, 1
81268, 1
81284, 1
81268, 0
81268, 1
81284, 1
120728, 1
120740, 1
120780, 1
120804, 1
120824, 1
4294905808, 1
120824, 0
120836, 1
120896, 1
120936, 1
120912, 1
175460, 1
175476, 0
175500, 1
175532, 1
175556, 1
179508, 1
179516, 1
179656, 1
44472, 0
44484, 1
44520, 1
179664, 1
44520, 1
329672, 1
329696, 1
329724, 1
329712, 1
81544, 1
329696, 1
81544, 1
329696, 1
329712, 1
329724, 1
329860, 1
329884, 1
329792, 1
84532, 1
84568, 1
329792, 0
44376, 1
44384, 1
44412, 1
44412, 1
329824, 1
44520, 1
179664, 1
179728, 1
179760, 1
179540, 1
179576, 1
179552, 1
179608, 1
176580, 1
176588, 1
175572, 1
175580, 1
175532, 1
175556, 1
408840, 1
408672, 0
175572, 1
408684, 1
408676, 1
175572, 0
408692, 0
175572, 0
175580, 1
44608, 1
44632, 1
44652, 1
44660, 1
44704, 1
44732, 1
179508, 1
179516, 0
44472, 1
179656, 1
179532, 1
179540, 0
176580, 0
179552, 0
179576, 1
179608, 1
176580, 1
176588, 1
179640, 1
179656, 1
44484, 1
44472, 1
44732, 1
44496, 1
44632, 1
44704, 1
179508, 1
179516, 0
179532, 1
179540, 0
179552, 0
179576, 1
179608, 1
179640, 1
44732, 1
44632, 1
44704, 1
179508, 1
179516, 0
179532, 1
179540, 0
179552, 0
179576, 1
179608, 1
179640, 1
179656, 1
179728, 1
179664, 1
44732, 1
44632, 1
44652, 1
44684, 1
44660, 1
44704, 1
44704, 1
179508, 1
179516, 0
179532, 1
179540, 0
179552, 0
179576, 1
179608, 1
179640, 1
44732, 1
44632, 1
44704, 1
179516, 1
179508, 1
179532, 1
44776, 1
44732, 0
44704, 0
175612, 1
44632, 0
175612, 1
44776, 1
175792, 1
175792, 1
175532, 1
175792, 1
120912, 1
120968, 1
120896, 1
121080, 1
120936, 1
121092, 1
121108, 1
121124, 0
121140, 1
121256, 1
121268, 1
121276, 1
132228, 1
132260, 1
132272, 1
77152, 0
77200, 1
77200, 0
132340, 1
132584, 1
132616, 1
175460, 1
175476, 1
175500, 1
179516, 1
179508, 1
175636, 1
175648, 1
175668, 1
175680, 1
175696, 1
175716, 1
175756, 1
175736, 1
175680, 1
175696, 1
175680, 1
175696, 1
175680, 1
175696, 1
175680, 1
175696, 1
175680, 1
175680, 1
175680, 1
175696, 1
175696, 1
175736, 1
175756, 1
175784, 1
132616, 1
175792, 1
175756, 1
132636, 1
175756, 1
175756, 1
175756, 1
175756, 0
175756, 1
175756, 1
175756, 1
175784, 1
175792, 1
132636, 1
132616, 1
121276, 1
128092, 1
128124, 1
81044, 0
81056, 1
81072, 1
128124, 0
81108, 1
81088, 1
81096, 1
81088, 1
81108, 1
81096, 1
81108, 1
81088, 1
81096, 1
81108, 1
128124, 1
128160, 1
128176, 1
175460, 1
175476, 1
175500, 1
179516, 1
179508, 1
175636, 1
175648, 1
175668, 1
175736, 1
175784, 1
175680, 1
175756, 1
175716, 1
175736, 1
175756, 0
175784, 1
175792, 1
120912, 1
128160, 1
120936, 1
179508, 1
179516, 0
179532, 1
179540, 1
179576, 1
179552, 1
179608, 1
176580, 1
176588, 1
176608, 1
173264, 1
173280, 1
173520, 1
173544, 1
173560, 1
173580, 1
212160, 1
212180, 1
173580, 1
173384, 1
173616, 1
173544, 1
212160, 1
173560, 1
212180, 1
173660, 1
173664, 1
173384, 1
173420, 1
173440, 1
176608, 1
176608, 1
175532, 1
173440, 1
176608, 1
175532, 1
175532, 1
176608, 1
175556, 0
175556, 1
408840, 1
408672, 0
175572, 1
408676, 1
175580, 1
408684, 1
175572, 0
175580, 1
44608, 0
175792, 1
175532, 1
408840, 1
175572, 1
175556, 1
128160, 0
120936, 1
408672, 1
120968, 1
120912, 1
128176, 0
128192, 1
120912, 1
120936, 1
120968, 1
120988, 1
121008, 1
121000, 1
121020, 1
4294905808, 1
128160, 1
120988, 0
128176, 1
121000, 1
121008, 1
121020, 1
121032, 1
120912, 1
120968, 1
120936, 1
132304, 1
132340, 1
36080, 1
132340, 1
175460, 1
132584, 1
38628, 1
38640, 1
38672, 1
38680, 1
38688, 1
38640, 1
37884, 1
37904, 1
368476, 1
368492, 1
182004, 1
368500, 1
182012, 1
368500, 1
368492, 1
37904, 1
368500, 1
368500, 1
37904, 1
368476, 1
368476, 1
37904, 1
368500, 1
35864, 0
37904, 1
37904, 1
35924, 1
37904, 1
35864, 1
35952, 1
35876, 1
418600, 1
35896, 0
418600, 0
418600, 0
418600, 1
37904, 0
37904, 0
37904, 0
35896, 1
37904, 0
418600, 1
37904, 1
418600, 1
38640, 1
38672, 1
37884, 1
38680, 1
38756, 1
38764, 1
38780, 1
38796, 1
81388, 1
45960, 1
45988, 1
46008, 1
46104, 1
46132, 1
46328, 1
46448, 1
46464, 1
46476, 1
46168, 1
46204, 1
46180, 1
46316, 1
46328, 1
46448, 1
46464, 0
46168, 1
46316, 1
46328, 1
46364, 1
46340, 1
46448, 1
46464, 1
46168, 1
46316, 1
46328, 1
46464, 1
46316, 1
46448, 1
46448, 1
46328, 1
46496, 1
46168, 1
46584, 1
46476, 1
46608, 1
46364, 1
46404, 1
46384, 1
46416, 1
46764, 1
46780, 1
46796, 1
46844, 1
46808, 1
46844, 1
46972, 1
46780, 0
46972, 1
46972, 1
46972, 1
46780, 1
46780, 1
46780, 1
46796, 1
46808, 1
46844, 1
46856, 1
46876, 0
46908, 0
46952, 0
46888, 0
46920, 0
4294905808, 1
46844, 1
46876, 1
46888, 1
46908, 1
46920, 1
46972, 1
46796, 1
46952, 1
46808, 1
46780, 1
47112, 1
176636, 1
176704, 1
176732, 1
45008, 1
45028, 1
44376, 0
44412, 1
44384, 0
44412, 1
45092, 1
174940, 1
47112, 1
47136, 1
47168, 0
47188, 1
47208, 1
47200, 1
4294905808, 1
46008, 1
47188, 1
47208, 1
47200, 0
46972, 1
46780, 0
46796, 1
46808, 1
46856, 1
46844, 1
4294905808, 1
46972, 0
46780, 1
46972, 1
46796, 1
46796, 1
46972, 1
46780, 1
46980, 1
46764, 0
46796, 0
46780, 0
38796, 1
46972, 0
